"caliFire.idx_summer.","caliMean_ws.idx_summer.","caliMax_ws.idx_summer.","caliPct95_ws.idx_summer.","caliMean_vpd.idx_summer.","caliMax_vpd.idx_summer.","caliPct95_vpd.idx_summer.","caliMean_fm100.idx_summer.","caliMax_fm100.idx_summer.","caliPct95_fm100.idx_summer.","caliMean_fm1000.idx_summer.","caliMax_fm1000.idx_summer.","caliPct95_fm1000.idx_summer.","caliMean_sph.idx_summer.","caliMax_sph.idx_summer.","caliPct95_sph.idx_summer.","caliMean_tmmn.idx_summer.","caliMax_tmmn.idx_summer.","caliPct95_tmmn.idx_summer.","caliMean_tmmx.idx_summer.","caliMax_tmmx.idx_summer.","caliPct95_tmmx.idx_summer."
0,2.67374277114868,4.5,3.90000009536743,1.90711796283722,3.82999992370606,3.15950012207031,7.98761749267578,13.3999996185303,10.1999998092651,10.9301309585571,18.2000007629395,14.3999996185303,0.00683861970901489,0.0100699998438358,0.00865000020712614,285.538330078125,296.5,292.299987792969,302.436248779297,312.899993896484,310.399993896484
0,2.89810180664062,4.80000019073486,4.19999980926514,1.85480749607086,4,3.09999990463257,7.9069185256958,13.1999998092651,10.1000003814697,10.7604198455811,18,14.1999998092651,0.00696170562878251,0.0110400002449751,0.00860999990254641,285.038696289062,296.200012207031,292.399993896484,302.264312744141,313.200012207031,310.5
0,3.09453916549683,5.69999980926514,4.59999990463257,1.8614753484726,4.1399998664856,3.04999995231628,7.62547540664673,12.1999998092651,9.5,10.5312452316284,17.5,13.8999996185303,0.00630259467288852,0.00961000006645918,0.00805000029504299,284.398040771484,297.100006103516,291.5,301.892852783203,313.5,309.799987792969
0,2.57896041870117,4.5,3.59999990463257,1.97068536281586,4.23999977111816,3.16000008583069,7.64404678344727,12.1000003814697,9.69999980926514,10.305474281311,16.8999996185303,13.5,0.0070816813968122,0.0110200000926852,0.00944999977946281,284.900238037109,297.100006103516,292.200012207031,303.561889648438,314.700012207031,311.399993896484
1,3.85113096237183,6.40000009536743,5.30000019073486,2.0987982749939,4.59000015258789,3.44000005722046,7.4533224105835,11.8000001907349,9.19999980926514,10.07790184021,16.2000007629395,13,0.00723008438944817,0.0111699998378754,0.00934999994933605,286.524871826172,298.899993896484,294.100006103516,304.056182861328,316.100006103516,312.399993896484
0,4.22425508499146,7.19999980926514,5.90000009536743,1.61345708370209,3.97000002861023,2.83999991416931,7.55331754684448,12.1999998092651,9.30000019073486,9.98065090179443,16,12.8999996185303,0.00646650837734342,0.0113399997353554,0.00817000027745962,284.695434570312,298.100006103516,292.399993896484,299.667266845703,313,308.700012207031
0,3.07152056694031,7.40000009536743,4.80000019073486,1.67101049423218,3.71000003814697,2.63000011444092,7.52145957946777,12.3999996185303,9.19999980926514,9.91197395324707,15.8000001907349,12.8000001907349,0.00610472075641155,0.00975000020116568,0.00810000021010637,281.450836181641,296,290.200012207031,301.050872802734,312.799987792969,308.5
0,2.84963417053223,5.69999980926514,4.40000009536743,2.08483672142029,4.19000005722046,3.15000009536743,7.34260606765747,11.5,8.80000019073486,9.850998878479,15.6000003814697,12.6000003814697,0.00650839973241091,0.010839999653399,0.00864950008690357,284.768890380859,298.399993896484,292,303.779113769531,314.600006103516,311.5
0,2.82222533226013,5.90000009536743,4.09999990463257,2.31939435005188,4.6100001335144,3.63000011444092,7.11769914627075,11.6999998092651,8.5,9.68505859375,15.3000001907349,12.3999996185303,0.00747555634006858,0.0118000004440546,0.00980000011622906,287.129638671875,301.5,294.899993896484,305.564056396484,316.5,313.5
0,2.63117074966431,5.5,3.59999990463257,2.4343364238739,4.61999988555908,3.52999997138977,7.03327417373657,11.8999996185303,8.39999961853027,9.52265644073486,14.8999996185303,12.1949996948242,0.0077336267568171,0.0124500002712011,0.0107599999755621,288.104064941406,301.5,295.5,306.35546875,315.899993896484,313.5
0,2.43873500823975,5.19999980926514,3.79999995231628,2.48764610290527,4.88000011444092,3.66000008583069,6.87157011032104,10.6999998092651,8.10000038146973,9.31336402893066,14.3000001907349,11.6999998092651,0.00789767690002918,0.0137999998405576,0.0118599999696016,288.282592773438,300.100006103516,295.200012207031,306.962432861328,317.600006103516,313.799987792969
1,2.51851797103882,4.80000019073486,3.5,2.45128846168518,5.09000015258789,3.66000008583069,6.9527325630188,11.3999996185303,8.30000019073486,9.17917442321777,14.1999998092651,11.6000003814697,0.00802202988415956,0.0143299996852875,0.0121494997292757,288.637359619141,301.799987792969,296.100006103516,306.624908447266,318.100006103516,313.799987792969
0,3.11006879806519,4.90000009536743,4.40000009536743,2.30227208137512,4.98999977111816,3.61999988555908,7.05352687835693,11.6999998092651,8.69999980926514,9.10540103912354,14.3000001907349,11.6000003814697,0.00831811130046844,0.0136599997058511,0.0111894998699427,288.901489257812,301.899993896484,296.399993896484,305.625823974609,317.299987792969,313.399993896484
0,3.47764444351196,6.09999990463257,5.30000019073486,2.19695711135864,4.78999996185303,3.53999996185303,7.1251540184021,12.1000003814697,9.10000038146973,9.05135250091553,14.3000001907349,11.5,0.00743989180773497,0.0118000004440546,0.00950950011610985,287.555145263672,301.5,295.200012207031,304.475158691406,316.200012207031,312.600006103516
0,3.69954657554626,6.09999990463257,5.5,2.11674451828003,4.26999998092651,3.28999996185303,6.89277172088623,12.1999998092651,8.60000038146973,8.98422336578369,14.1999998092651,11.3999996185303,0.00572349643334746,0.0110700000077486,0.00814950000494719,285.543792724609,299.5,293.5,302.776458740234,314.100006103516,310.899993896484
0,2.95328712463379,5.69999980926514,4.59999990463257,1.96955227851868,4.19999980926514,3.15000009536743,6.65327787399292,12.3000001907349,8.30000019073486,8.84876155853271,14.1000003814697,11.3000001907349,0.00501328520476818,0.0080800000578165,0.00702999997884035,283.834930419922,298.799987792969,292.100006103516,301.376159667969,313,309.5
0,2.53408813476562,4.90000009536743,3.59999990463257,2.14429974555969,4.3600001335144,3.24000000953674,6.4499397277832,11.1999998092651,7.90000009536743,8.6936559677124,13.8000001907349,11.1000003814697,0.00566810322925448,0.00889999978244305,0.00779000017791986,283.842987060547,298.100006103516,291.100006103516,303.736480712891,314.200012207031,310.899993896484
0,2.50066566467285,4.90000009536743,3.40000009536743,2.28745245933533,4.71000003814697,3.55999994277954,6.40297651290894,11.6000003814697,7.90000009536743,8.53647422790527,13.6000003814697,10.8999996185303,0.00617443630471826,0.00968000013381243,0.00820999965071678,285.825744628906,299.200012207031,293.200012207031,304.646179199219,315,312
0,2.60167193412781,5.59999990463257,4.09999990463257,2.31693959236145,4.86999988555908,3.59999990463257,6.44691562652588,11.8999996185303,7.90000009536743,8.41162967681885,13.5,10.6999998092651,0.00610240595415235,0.00930999964475632,0.00810000021010637,285.607055664062,299.5,293.595001220703,304.764617919922,315.5,312.5
0,2.58734631538391,5.40000009536743,3.90000009536743,2.31538462638855,4.69999980926514,3.53999996185303,6.45704317092896,12,7.80000019073486,8.31175708770752,13.5,10.5,0.00708303321152925,0.0114299999549985,0.00976950023323298,286.726104736328,301.799987792969,295.200012207031,305.250701904297,315.700012207031,313.299987792969
0,2.38492369651794,4.90000009536743,3.09999990463257,2.42167901992798,4.26000022888184,3.8199999332428,6.62289524078369,10.8999996185303,8,8.28733444213867,13.3000001907349,10.3999996185303,0.00772479269653559,0.0130300000309944,0.0109999999403954,288.706787109375,301.799987792969,296.799987792969,305.79150390625,316.399993896484,314.5
0,2.57077717781067,4.30000019073486,3.5,2.41009044647217,4.55000019073486,3.85999989509583,6.98381948471069,12.8999996185303,9.69999980926514,8.35495471954346,13.1000003814697,10.3000001907349,0.00848261266946793,0.015939999371767,0.0121294995769858,289.408447265625,301,296.799987792969,306.164642333984,316.899993896484,314.5
0,2.20836567878723,4.40000009536743,3,2.19401860237122,3.77999997138977,3.26999998092651,7.61306238174438,14.8999996185303,11.3999996185303,8.44929504394531,13,10.3999996185303,0.00923456251621246,0.0176699999719858,0.0134095000103116,289.220275878906,301.299987792969,296.5,305.669158935547,314.600006103516,312.600006103516
1,2.38128519058228,4.5,3.09999990463257,2.13329863548279,3.97000002861023,3.19000005722046,8.04566478729248,16.7999992370605,12.1000003814697,8.53453826904297,13.3999996185303,10.6999998092651,0.00977459736168385,0.0162899997085333,0.0133894998580217,290.174194335938,301.399993896484,296.799987792969,305.450225830078,315.399993896484,312.700012207031
0,2.64921474456787,4.80000019073486,4,2.10690355300903,3.74000000953674,3.25999999046326,8.46676635742188,17.6000003814697,13.3949995040894,8.60933780670166,14.1999998092651,11.1000003814697,0.00994570646435022,0.0165999997407198,0.0131900003179908,289.622039794922,301.600006103516,296.299987792969,305.544311523438,315,313.200012207031
0,2.71605682373047,4.69999980926514,3.90000009536743,1.90291857719421,3.86999988555908,3.0699999332428,8.83058643341064,18.3999996185303,13.8999996185303,8.67624187469482,14.6999998092651,11.3999996185303,0.00938122533261776,0.0156100001186132,0.0118894996121526,288.477478027344,300.5,295.399993896484,303.967071533203,313.799987792969,311.399993896484
0,3.45111346244812,6.19999980926514,5.09999990463257,1.77653253078461,3.4300000667572,2.76999998092651,8.93414783477783,17.7999992370605,14,8.74225902557373,14.8000001907349,11.6999998092651,0.00833602529019117,0.0148499999195337,0.0113300001248717,286.581176757812,299.100006103516,293.700012207031,302.690612792969,312.299987792969,309.899993896484
0,3.55094647407532,7.19999980926514,4.80000019073486,1.55137825012207,3.00999999046326,2.41000008583069,9.26459789276123,18.8999996185303,14.4949998855591,8.8630838394165,15,12,0.0076558911241591,0.0138199999928474,0.0107300002127886,284.508636474609,299.600006103516,293,300.782073974609,310.299987792969,307.899993896484
0,3.82970976829529,8.60000038146973,5.30000019073486,1.07955002784729,2.17000007629395,1.64999997615814,10.2482843399048,20.8999996185303,15.5,9.14810943603516,16,12.5950002670288,0.00741292024031281,0.0145899998024106,0.0116790002211928,282.29248046875,295.600006103516,289.5,296.880493164062,306.100006103516,303
0,2.43252015113831,6.90000009536743,4.5,1.14408111572266,2.27999997138977,1.82000005245209,11.289870262146,20.1000003814697,16.1950016021729,9.43592548370361,16.2000007629395,13,0.00811098236590624,0.0153400003910065,0.0117899999022484,282.475616455078,293.399993896484,289.899993896484,298.474426269531,307.899993896484,305.200012207031
0,3.12439370155334,5.59999990463257,4.59999990463257,1.53752708435059,3.20000004768372,2.28949999809265,11.2992792129517,18.7000007629395,15.6999998092651,9.54347705841064,16.1000003814697,13,0.00820074789226055,0.0134500004351139,0.0109400004148483,284.571197509766,295,290.799987792969,301.506805419922,310.5,307.799987792969
0,3.30920100212097,6.5,4.69999980926514,1.56760907173157,3.61999988555908,2.30949997901917,10.9520559310913,17.6000003814697,14,9.58184719085693,16.2000007629395,12.8999996185303,0.00680238427594304,0.0116699999198318,0.00907950010150671,282.768615722656,293.899993896484,289,300.893341064453,312.799987792969,307.100006103516
0,2.60954999923706,5.19999980926514,3.70000004768372,2.02753043174744,3.96000003814697,2.90000009536743,9.9274435043335,15.3000001907349,12.3000001907349,9.51258945465088,16.1000003814697,12.6999998092651,0.0064189531840384,0.0105400001630187,0.00846999976783991,283.434020996094,296.299987792969,290.799987792969,303.847290039062,314,310.5
0,3.02621531486511,5.19999980926514,4.09999990463257,2.02960538864136,3.98000001907349,3.0699999332428,9.07649803161621,14.6999998092651,11.1999998092651,9.47006988525391,16.2000007629395,12.6999998092651,0.00656598247587681,0.0113700004294515,0.00869950000196695,285.639434814453,299,293.100006103516,303.094635009766,313.299987792969,310.5
0,2.81277203559875,5,3.79999995231628,1.75457894802094,3.4300000667572,2.6800000667572,8.74311065673828,14.6000003814697,11.5,9.44277572631836,16.1000003814697,12.6999998092651,0.00693274661898613,0.0128600001335144,0.00918000005185604,284.434539794922,297.5,291.799987792969,301.742462158203,311.600006103516,309
0,2.36207628250122,4,3.29999995231628,1.65922629833221,3.20000004768372,2.53999996185303,9.03247547149658,17.3999996185303,12.8999996185303,9.46777057647705,16.1000003814697,13.1000003814697,0.00750840222463012,0.014809999614954,0.0106494994834065,284.147979736328,297.100006103516,291.299987792969,301.707702636719,311.5,309.200012207031
0,2.28801989555359,5.19999980926514,3,1.94000399112701,3.72000002861023,2.98000001907349,8.89576816558838,16.8999996185303,13.1999998092651,9.37763595581055,16.2000007629395,13,0.00747075024992228,0.0152700003236532,0.0114700002595782,285.36669921875,299.100006103516,292.700012207031,303.374877929688,313.299987792969,311.100006103516
0,2.38265824317932,5,3.40000009536743,1.91834938526154,3.34999990463257,2.96000003814697,8.60254192352295,16.7000007629395,12.5,9.30387306213379,16.2000007629395,12.8999996185303,0.00748887658119202,0.0145899998024106,0.0110200000926852,286.183563232422,298.700012207031,292.700012207031,302.965637207031,313.200012207031,310.299987792969
0,3.23245429992676,6.09999990463257,4.69999980926514,1.63578152656555,3.41000008583069,2.44000005722046,8.6719856262207,16.6000003814697,12.3999996185303,9.27864360809326,17.1000003814697,12.8999996185303,0.00773092359304428,0.0124000003561378,0.0100400000810623,285.168487548828,298.200012207031,292.200012207031,301.450439453125,311.600006103516,308.200012207031
0,3.33667016029358,5.59999990463257,4.40000009536743,1.54769098758698,3.30999994277954,2.3895001411438,8.87799263000488,15.8999996185303,11.8000001907349,9.30143737792969,17,12.8000001907349,0.00648163957521319,0.0102800000458956,0.00880999956279993,282.769897460938,295.799987792969,290.200012207031,300.210388183594,310.899993896484,307
0,2.36585021018982,4.80000019073486,3.40000009536743,1.6425849199295,3.42000007629395,2.45000004768372,8.94632148742676,14.1000003814697,11.5,9.33718013763428,16.5,12.6999998092651,0.00615724641829729,0.0105200000107288,0.00913000013679266,281.967376708984,294.299987792969,288.799987792969,300.956512451172,311.399993896484,307.700012207031
0,2.9716169834137,5,4,1.83521819114685,3.67000007629394,2.70000004768372,8.69771194458008,14.6999998092651,11.6000003814697,9.31666660308838,16.1000003814697,12.5,0.00611741747707129,0.0099499998614192,0.00860999990254641,282.895080566406,295.200012207031,289.700012207031,302.164855957031,312.200012207031,309
0,3.84591269493103,6.40000009536743,5.30000019073486,1.63253319263458,3.60999989509583,2.62950015068054,8.56824493408203,14,11.5,9.23614692687988,15.3999996185303,12.1000003814697,0.00630694115534425,0.0103099998086691,0.00891999993473291,283.183319091797,295.799987792969,289.799987792969,300.549835205078,311.799987792969,308
0,2.25361800193787,4.59999990463257,3.20000004768372,1.78548014163971,3.66000008583069,2.69000005722046,8.7840166091919,14.5,12.1000003814697,9.19381999969482,15,11.8000001907349,0.00636976351961493,0.0103799998760223,0.00899999961256981,282.3544921875,295.399993896484,289.600006103516,302.180419921875,312.200012207031,309.5
0,2.41681575775146,4.09999990463257,3.20000004768372,2.27088499069214,4.28999996185303,3.33999991416931,8.21261119842529,13.6999998092651,11,9.09321975708008,14.6999998092651,11.6000003814697,0.00621697120368481,0.0101199997588992,0.00865000020712614,284.775726318359,297.899993896484,292,304.889953613281,314.799987792969,312.399993896484
0,2.38308000564575,5.5,3.40000009536743,2.69645500183105,4.96000003814697,3.96000003814697,7.52291631698608,12.3999996185303,9.69999980926514,8.94375991821289,13.8999996185303,11.3999996185303,0.006596514955163,0.00997000001370907,0.00884999986737967,288.16943359375,300.100006103516,294.695007324219,306.982574462891,317.5,314.600006103516
0,2.76264262199402,6,3.90000009536743,2.7045910358429,5.19000005722046,3.93950009346008,7.01246643066406,12.6000003814697,8.89999961853027,8.81304168701172,13.6000003814697,11.1999998092651,0.00650295242667198,0.00972000043839216,0.008500000461936,289.002990722656,303,296.299987792969,306.660858154297,316.899993896484,313.600006103516
0,3.31858921051025,6.09999990463257,4.90000009536743,2.06836128234863,3.51999998092651,2.9300000667572,6.80267143249512,11.6000003814697,8.39999961853027,8.73451614379883,13.3999996185303,11,0.00668363319709897,0.0117499995976686,0.00952950026839972,288.362091064453,300.5,295.5,302.458801269531,311.700012207031,309.5
0,3.51406145095825,7.59999990463257,5.19999980926514,1.82298982143402,3.29999995231628,2.55999994277954,7.17725419998169,11.8000001907349,8.60000038146973,8.7131462097168,13.3999996185303,11,0.00728329829871655,0.0130000002682209,0.0105499997735023,285.4169921875,297.299987792969,292.100006103516,302.481994628906,312.399993896484,309.200012207031
0,3.60093951225281,6.30000019073486,5.59999990463257,1.76790046691895,3.34999990463257,2.50999999046326,7.48562002182007,12.3999996185303,9,8.65269660949707,13.3999996185303,10.8999996185303,0.00680001173168421,0.0120400004088879,0.00968999974429607,284.419403076172,297.899993896484,292.399993896484,301.842926025391,312.299987792969,308.200012207031
0,3.20280694961548,6,4.80000019073486,1.98546361923218,3.77999997138977,3.03999996185303,7.47330188751221,13.1999998092651,9.09500026702881,8.5464973449707,13.3999996185303,10.6999998092651,0.00644840626046062,0.0114200003445148,0.00906999967992306,284.791870117188,297.799987792969,292.899993896484,302.907745361328,313.700012207031,310.299987792969
0,2.87414717674255,5.5,4.09999990463257,1.92081522941589,3.72000002861023,3.01999998092651,7.87104511260986,14.8999996185303,11.3999996185303,8.61702346801758,14.5,11,0.00723338639363647,0.0127499997615814,0.00980000011622906,284.993896484375,298.200012207031,292.600006103516,303.137298583984,314,310.700012207031
0,3.47214579582214,7.19999980926514,5.19999980926514,1.55385673046112,3.07999992370605,2.41000008583069,8.13138484954834,17.7999992370605,12.3000001907349,8.65060710906982,15,11.1999998092651,0.00785184558480978,0.0145600000396371,0.0114695001393557,286.325378417969,299.799987792969,294.600006103516,300.24267578125,310.899993896484,307.200012207031
0,3.05994987487793,5.19999980926514,4.40000009536743,1.52757155895233,2.6800000667572,2.28999996185303,9.22278785705566,17.2000007629395,13.1000003814697,8.80766487121582,15.1999998092651,11.3999996185303,0.00778765510767698,0.0144499996677041,0.0119399996474385,283.515319824219,296.200012207031,291.299987792969,301.227508544922,311,308.200012207031
0,2.60732841491699,6.09999990463257,3.79999995231628,1.81945240497589,3.09999990463257,2.73000001907349,9.31113815307617,17,13.1000003814697,8.88880825042725,15.3000001907349,11.6000003814697,0.00760568212717772,0.0143200000748038,0.0121389999985695,284.762939453125,298.399993896484,292.100006103516,302.885101318359,313.299987792969,310.700012207031
0,2.99892568588257,5.90000009536743,4.5,2.06614279747009,3.60999989509583,3.08999991416931,8.93311977386475,16.1000003814697,12.6000003814697,8.8846435546875,15.3000001907349,11.6999998092651,0.00697987480089068,0.0132099995389581,0.0105194998905063,285.703735351562,299.799987792969,293.600006103516,303.740325927734,313.600006103516,311.100006103516
0,2.49684691429138,4.59999990463257,3.5,1.93679296970367,3.36999988555908,2.91000008583069,8.53606414794922,16.7999992370605,12.1999998092651,8.82842254638672,15,11.8000001907349,0.00636687269434333,0.0138199999928474,0.0099889999255538,284.800354003906,298.200012207031,292.899993896484,302.370727539062,311.600006103516,309.799987792969
0,2.16475915908813,3.79999995231628,2.79999995231628,1.87615287303925,3.44000005722046,2.75,8.47768306732178,18.1000003814697,12.8999996185303,8.81843280792236,16.2999992370605,12,0.00662773987278342,0.0136099997907877,0.00999949965626001,284.150695800781,295.700012207031,290.595001220703,302.548492431641,312.200012207031,309.5
0,2.53536915779114,4.69999980926514,3.5,1.8739687204361,3.23000001907349,2.76999998092651,8.57187461853027,19.1000003814697,13.8999996185303,8.83020210266113,17.2999992370605,12.1000003814697,0.0069861370138824,0.0144800003618002,0.0106894997879863,285.001678466797,297.200012207031,291.299987792969,302.554656982422,312.200012207031,309.899993896484
0,3.4379870891571,5.80000019073486,4.80000019073486,1.79338586330414,3.16000008583069,2.80999994277954,8.81193542480469,19.7000007629395,15,8.90297508239746,17.7999992370605,12.6999998092651,0.00730797648429871,0.0148700000718236,0.0121084991842508,285.02685546875,299,292.5,302.134887695312,312.799987792969,309.899993896484
1,3.95089101791382,6.80000019073486,5.5,1.67128205299377,3.09999990463257,2.46000003814697,9.02748489379883,17.2999992370605,14.5,8.92067050933838,17.7999992370605,12.8000001907349,0.006652498152107,0.0127600003033876,0.0104294996708632,283.724822998047,297.600006103516,291.700012207031,300.947174072266,311.100006103516,308
